,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange,currentTimestep,sent_time_ns,recv_time_ns,latency
'3.179',98970725.93415025,40.08753947115054,40.08753947115054,2705.5887194221004,2705.5887194221004,153085.38229648952,19.660749621197777,40.0,,,
'3.180',99271283.13120115,40.71437754496447,40.71437754496447,2746.303096967065,2746.303096967065,155831.68539345657,19.416773034392815,40.0,,,
'3.181',99571828.6518064,41.35715948403423,41.35715948403423,2787.660256451099,2787.660256451099,158619.3456499077,19.17280592591472,40.0,,,
'3.182',99872363.97125654,42.01650224220364,42.01650224220364,2829.676758693303,2829.676758693303,161449.02240860098,18.92884709819992,40.0,,,
'3.183',100172890.38115303,42.69305490911509,42.69305490911509,2872.369813602418,2872.369813602418,164321.3922222034,18.68489550279401,40.0,,,
'3.184',100473409.01185124,43.38750084509569,43.38750084509569,2915.7573144475136,2915.7573144475136,167237.14953665092,18.440950222133733,40.0,,,
'3.185',100773920.85222913,44.1005599865644,44.1005599865644,2959.857874434078,2959.857874434078,161687.15704053076,18.197010453499743,40.0,,,
'3.186',101074426.76708972,44.832991338313235,44.832991338313235,3004.690865772391,3004.690865772391,164691.84790630316,17.95307549489027,40.0,,,
'3.187',101374778.64115582,45.58552872735015,45.58552872735015,3050.2763944997414,3050.2763944997414,167742.12430080288,17.709265578527795,40.0,,,
'3.188',101675296.5626666,46.359160451575306,46.359160451575306,3096.635554951317,3096.635554951317,170838.7598557542,17.46532087354872,40.0,,,
'3.189',101975807.40900275,47.154702731806694,47.154702731806694,3143.7902576831234,3143.7902576831234,173982.55011343732,17.22138191182574,40.0,,,
'3.190',102276312.13768625,47.97310034654184,47.97310034654184,3191.763358029665,3191.763358029665,177174.31347146697,16.977447916092693,40.0,,,
'3.191',102576811.5773119,48.81535309665392,48.81535309665392,3240.578711126319,3240.578711126319,180414.8921825933,16.73351821373972,40.0,,,
'3.192',102877306.44479084,49.68251988301707,49.68251988301707,3290.261231009336,3290.261231009336,183705.15341360262,16.48959222281592,40.0,,,
'3.193',103177797.36030838,50.57572315032795,50.57572315032795,3340.836954159664,3340.836954159664,187045.99036776228,16.245669439887344,40.0,,,
'3.194',103478284.86029564,51.4961537363443,51.4961537363443,3392.333107896008,3392.333107896008,190438.32347565828,16.001749429507317,40.0,,,
'3.195',103778769.40867554,52.44507617059827,52.44507617059827,3444.7781840666066,3444.7781840666066,193883.1016597249,15.757831815087517,40.0,,,
'3.196',104079251.40661034,53.42383447216648,53.42383447216648,3498.2020185387732,3498.2020185387732,197381.30367826368,15.513916270985428,40.0,,,
'3.197',104379731.20094831,54.433858502398806,54.433858502398806,3552.635877041172,3552.635877041172,200933.93955530485,15.270002515647805,40.0,,,
'3.198',104680209.09154133,55.476670935753575,55.476670935753575,3608.1125479769257,3608.1125479769257,204542.05210328178,15.026090305670596,40.0,,,
'3.199',104980685.33758305,56.553894920210425,56.553894920210425,3664.666442897136,3664.666442897136,208206.71854617892,14.782179430653985,40.0,,,
'3.200',105281160.16309755,57.66726250831337,57.66726250831337,3722.3337054054496,3722.3337054054496,211929.05225158436,14.538269708746949,40.0,,,
'3.201',105581633.76169133,58.818623950951284,58.818623950951284,3781.152329356401,3781.152329356401,215710.20458094077,14.29436098278987,40.0,,,
'3.202',105882106.30066688,60.00995795876573,60.00995795876573,3841.162287315167,3841.162287315167,219551.36686825595,14.05045311697536,40.0,,,
'3.203',106182577.92458273,61.243383050892284,61.243383050892284,3902.405670366059,3902.405670366059,223453.772538622,13.806545993958379,40.0,,,
'3.204',106483048.75833416,62.52117012795668,62.52117012795668,3964.926840494016,3964.926840494016,227418.699379116,13.562639512355481,40.0,,,
'3.205',106783518.9098185,63.845756426300596,63.845756426300596,4028.7725969203166,4028.7725969203166,231447.47197603632,13.318733584581258,40.0,,,
'3.206',107083988.47224091,65.21976103383287,65.21976103383287,4093.9923579541496,4093.9923579541496,235541.46433399047,13.074828134976654,40.0,,,
'3.207',107384457.52610858,66.64600217533034,66.64600217533034,4160.63836012948,4160.63836012948,239702.10269411997,12.830923098190146,40.0,,,
'3.208',107684926.14095534,68.12751650722512,68.12751650722512,4228.765876636705,4228.765876636705,243930.86857075666,12.587018417777806,40.0,,,
'3.209',107985394.37683302,69.66758069985717,69.66758069985717,4298.433457336562,4298.433457336562,248229.30202809323,12.343114044992717,40.0,,,
'3.210',108285862.28560074,71.26973562999665,71.26973562999665,4369.703192966559,4369.703192966559,252599.00522105978,12.09920993773836,40.0,,,
'3.211',108586329.91203962,72.93781355956732,72.93781355956732,4442.641006526126,4442.641006526126,257041.6462275859,11.855306059663755,40.0,,,
'3.212',108886797.29481621,74.67596873967233,74.67596873967233,4517.316975265799,4517.316975265799,261558.9632028517,11.61140237938144,40.0,,,
'3.213',109187264.46731527,76.48871195439295,76.48871195439295,4593.805687220191,4593.805687220191,266152.7688900719,11.367498869791405,40.0,,,
'3.214',109487731.45835938,78.38094960907348,78.38094960907348,4672.186636829265,4672.186636829265,270824.9555269012,11.123595507496997,40.0,,,
'3.215',109788198.2928309,80.35802807625635,80.35802807625635,4752.544664905521,4752.544664905521,275577.5001918067,10.879692272300007,40.0,,,
'4.60',38928339.54,6.367436303,6.367436303,349.1258774,349.1258774,10349.76236,68.40001336,60.0,84920366164200.0,84920399932600.0,33768400.0
'4.63',36140206.77976492,5.941150881502068,5.941150881502068,365.4071508244258,365.4071508244258,11074.63551076735,70.66327346984365,60.0,,,
'4.64',38035477.51014787,6.284359935885079,6.284359935885079,371.6915107603109,371.6915107603109,11446.32702152766,69.12479198143707,60.0,,,
'4.65',38953662.11563306,6.468801472612357,6.468801472612357,378.1603122329233,378.1603122329233,11824.487333760584,68.37945782108022,60.0,,,
'4.66',39872065.61684215,6.6551653863910785,6.6551653863910785,384.8154776193144,384.8154776193144,12209.3028113799,67.63394597264235,60.0,,,
'4.67',41091590.02338449,6.929571927425144,6.929571927425144,391.74504954673955,391.74504954673955,12601.04786092664,66.6439999485478,60.0,,,
'4.68',42001700.65729846,7.119825144163858,7.119825144163858,398.86487469090343,398.86487469090343,12999.912735617543,65.90521981532866,60.0,,,
'4.69',42914211.36587815,7.312473199652017,7.312473199652017,406.17734789055544,406.17734789055544,13406.0900835081,65.16449142723239,60.0,,,
'4.70',43829146.17492977,7.507557902185275,7.507557902185275,413.6849057927407,413.6849057927407,13819.77498930084,64.42179528136815,60.0,,,
'4.71',44746435.76206599,7.705105867981252,7.705105867981252,421.390011660722,421.390011660722,14241.165000961562,63.67718765001827,60.0,,,
'4.72',45665921.20955705,7.905128768082579,7.905128768082579,429.2951404288046,429.2951404288046,14670.460141390367,62.93079753427031,60.0,,,
'4.73',46587357.67794591,8.107623569366883,8.107623569366883,437.40276399817145,437.40276399817145,15107.86290538854,62.18282368196872,60.0,,,
'4.74',47510418.08630149,8.312572784467415,8.312572784467415,445.7153367826389,445.7153367826389,15553.57824217118,61.43353160027803,60.0,,,
'4.75',48434696.877292834,8.519944744693221,8.519944744693221,454.2352815273321,454.2352815273321,16007.81352369851,60.68325049939294,60.0,,,
'4.76',49359713.93769202,8.729693909308553,8.729693909308553,462.96497543664066,462.96497543664066,16470.77849913515,59.93237011007946,60.0,,,
'4.77',50284918.73721984,8.94176122374522,8.94176122374522,471.9067366603859,471.9067366603859,16942.685235795536,59.18133732397672,60.0,,,
'4.78',51209694.74064495,9.156074538441434,9.156074538441434,481.0628111988273,481.0628111988273,17423.748046994362,58.43065261208615,60.0,,,
'4.79',52133364.13957812,9.372549098993328,9.372549098993328,490.43536029782064,490.43536029782064,17914.18340729218,57.68086618374871,60.0,,,
'4.80',53055192.94135508,9.591088117142872,9.591088117142872,500.0264484149635,500.0264484149635,18414.209855707144,56.932573855756445,60.0,,,
'4.81',53974396.44269975,9.811583430786627,9.811583430786627,509.83803184575015,509.83803184575015,18924.047887552893,56.18641260911937,60.0,,,
'4.82',54175754.238611065,9.903325637233891,9.903325637233891,529.446606581938,529.446606581938,19909.701517526646,56.02296089924502,80.0,,,
'4.83',55801570.84080855,10.257958061609582,10.257958061609582,530.1299061670184,530.1299061670184,19974.04974182532,54.70320815578366,60.0,,,
'4.84',56707773.696143486,10.483571492475436,10.483571492475436,540.6134776594938,540.6134776594938,20514.663219484817,53.967600152492075,60.0,,,
'4.85',57607828.927826345,10.710611470409374,10.710611470409374,551.3240891299032,551.3240891299032,21065.98730861472,53.23698246801605,60.0,,,
'4.86',58500794.42916477,10.938926343265543,10.938926343265543,562.2630154731687,562.2630154731687,21628.250324087887,52.51211985521282,60.0,,,
'4.87',59385718.47152596,11.168359155196592,11.168359155196592,573.4313746283653,573.4313746283653,22201.681698716253,51.793784877526804,60.0,,,
'4.88',60261647.70355208,11.39874900610413,11.39874900610413,584.8301236344695,584.8301236344695,22786.511822350723,51.08275141564555,60.0,,,
'4.89',61127635.341638155,11.629932495009491,11.629932495009491,596.460056129479,596.460056129479,23382.971878480203,50.379788018898985,60.0,,,
'4.90',61982749.4736242,11.861745235851846,11.861745235851846,608.3218013653308,608.3218013653308,23991.293679845534,49.685651164757004,60.0,,,
'4.91',62826081.387572855,12.094023431738066,12.094023431738066,620.4158247970688,620.4158247970688,24611.709504642604,49.00107849796426,60.0,,,
'4.92',63656753.82888245,12.326605491336247,12.326605491336247,632.7424302884051,632.7424302884051,25244.45193493101,48.32678212784826,60.0,,,
'4.93',64632274.533864506,12.590178901965126,12.590178901965126,645.3326091903702,645.3326091903702,25889.78454412138,47.534905525675974,60.0,,,
'4.94',65487591.62641931,12.833360475432478,12.833360475432478,658.1659696658028,658.1659696658028,26547.950513787182,46.84060391877709,60.0,,,
'4.95',66313988.4965491,13.073777294569858,13.073777294569858,671.2397469603726,671.2397469603726,27219.190260747553,46.16977823335382,60.0,,,
'4.96',67112367.40546493,13.311557932104051,13.311557932104051,684.5513048924767,684.5513048924767,27903.74156564003,45.52169606102318,60.0,,,
'4.97',67883616.24183528,13.546831236040525,13.546831236040525,698.0981361285171,698.0981361285171,28601.839701768546,44.89563666027934,60.0,,,
'4.98',68628615.34845892,13.779727708834555,13.779727708834555,711.8778638373517,711.8778638373517,29313.717565605897,44.29088541495814,60.0,,,
'4.99',69348242.54256436,14.010380572826607,14.010380572826607,725.8882444101783,725.8882444101783,30039.605810016077,43.70672975902106,60.0,,,
'4.100',70043376.56019995,14.238926555118299,14.238926555118299,740.1271709652966,740.1271709652966,30779.732980981375,43.142456380579794,60.0,,,
'4.101',70714899.13804865,14.465506423224069,14.465506423224069,754.5926773885207,754.5926773885207,31534.325658369897,42.59734953198801,60.0,,,
'4.102',71363695.93094774,14.690265301315268,14.690265301315268,769.282942689836,769.282942689836,32303.608601059732,42.070690285047014,60.0,,,
'4.103',71990656.4496183,14.913352795533342,14.913352795533342,784.1962954853693,784.1962954853693,33087.8048965451,41.56175658155361,60.0,,,
'4.104',72596673.19003099,15.134922955576727,15.134922955576727,799.331218440946,799.331218440946,33887.136114986046,41.0698239400354,60.0,,,
'4.105',73182640.11305013,15.35513409848241,15.35513409848241,814.6863525394284,814.6863525394284,32966.7313441492,40.59416668989606,60.0,,,
'4.106',72845174.13904479,15.383186605527571,15.383186605527571,830.069539144956,830.069539144956,33796.800883294156,40.8681038882347,60.0,,,
'4.107',73479870.56051771,15.618238700785206,15.618238700785206,845.6877778457413,845.6877778457413,34642.4886611399,40.3528905841192,60.0,,,
'4.108',74089746.8096153,15.851061162349929,15.851061162349929,861.5388390080911,861.5388390080911,35504.02750014799,39.857824995644734,60.0,,,
'4.109',74676252.67218634,16.081922089113096,16.081922089113096,877.6207610972042,877.6207610972042,36381.648261245195,39.381730262611434,60.0,,,
'4.110',75240785.4129555,16.311085314668887,16.311085314668887,893.931846411873,893.931846411873,37275.580107657064,38.92347215871655,60.0,,,
'4.111',75784690.63105752,16.538810451470813,16.538810451470813,910.4706568633438,910.4706568633438,38186.050764520405,38.481958397076475,60.0,,,
'4.112',76309262.67318474,16.765352839577446,16.765352839577446,927.2360097029213,927.2360097029213,39113.28677422333,38.05613829485536,60.0,,,
'4.113',76815744.75923939,16.99096342972337,16.99096342972337,944.2269731326446,944.2269731326446,40057.51374735597,37.645002671267065,60.0,,,
'4.114',77305328.94812989,17.215888626004784,17.215888626004784,961.4428617586494,961.4428617586494,41018.956609114626,37.247583875340005,60.0,,,
'4.115',77779156.0469482,17.44037010938704,17.44037010938704,978.8832318680364,978.8832318680364,41997.83984098266,36.862955859642184,60.0,,,
'4.116',78238315.54503785,17.664644659509015,17.664644659509015,996.5478765275454,996.5478765275454,42994.38771751021,36.49023423380129,60.0,,,
'4.117',78683845.63526449,17.88894398886797,17.88894398886797,1014.4368205164134,1014.4368205164134,44008.82453802662,36.12857624723845,60.0,,,
'4.118',79116733.368005,18.113494600413446,18.113494600413446,1032.5503151168268,1032.5503151168268,45041.374853143454,35.777180664167844,60.0,,,
'4.119',79537914.96885072,18.338517676853705,18.338517676853705,1050.8888327936804,1050.8888327936804,46092.263685937134,35.43528750570194,60.0,,,
'4.120',79948276.33864404,18.564229007576984,18.564229007576984,1069.4530618012575,1069.4530618012575,47161.71674773839,35.102177643947975,60.0,,,
'4.121',80348653.74409704,18.790838957002702,18.790838957002702,1088.2439007582602,1088.2439007582602,48249.96064849665,34.77717224139991,60.0,,,
'4.122',80739834.69872802,19.018552476392724,19.018552476392724,1107.2624532346529,1107.2624532346529,49357.2231017313,34.45963203584026,60.0,,,
'4.123',81122559.0270386,19.247569159654194,19.247569159654194,1126.510022394307,1126.510022394307,50483.73312412561,34.148956476496984,60.0,,,
'4.124',81497520.09957881,19.478083342436005,19.478083342436005,1145.9881057367431,1145.9881057367431,51629.721229862356,33.84458272148224,60.0,,,
'4.125',81865366.22264147,19.710284242839048,19.710284242839048,1165.698389979582,1165.698389979582,52795.41961984194,33.54598450971137,60.0,,,
'4.126',82226702.1636252,19.944356141305423,19.944356141305423,1185.6427461208875,1185.6427461208875,53981.062365962825,33.252670922693056,60.0,,,
'4.127',82582090.79144119,20.180478596699196,20.180478596699196,1205.8232247175868,1205.8232247175868,55186.88559068041,32.9641850529331,60.0,,,
'4.128',82932054.81055453,20.41882669521796,20.41882669521796,1226.2420514128048,1226.2420514128048,56413.12764209321,32.68010259633047,60.0,,,
'4.129',83277078.56719738,20.65957132855694,20.65957132855694,1246.9016227413617,1246.9016227413617,57660.02926483457,32.40003038598812,60.0,,,
'4.130',83617609.90682605,20.90287949766185,20.90287949766185,1267.8045022390236,1267.8045022390236,58927.83376707359,32.123604884426584,60.0,,,
'4.131',83954062.06289278,21.148914638432146,21.148914638432146,1288.9534168774558,1288.9534168774558,60216.78718395105,31.850490650378045,60.0,,,
'4.132',84286815.55834761,21.39783696585138,21.39783696585138,1310.3512538433072,1310.3512538433072,61527.138437794354,31.58037879524672,60.0,,,
'4.133',84616220.10287684,21.64980383320753,21.64980383320753,1332.0010576765146,1332.0010576765146,62859.13949547087,31.312985443030055,60.0,,,
'4.134',84942596.47063357,21.904970103306436,21.904970103306436,1353.906027779821,1353.906027779821,64213.04552325069,31.048050206075473,60.0,,,
'4.135',85266238.34504862,22.163488528860466,22.163488528860466,1376.0695163086814,1376.0695163086814,65589.11503955937,30.785334687559462,60.0,,,
'4.136',85587414.11916314,22.425510139539366,22.425510139539366,1398.4950264482206,1398.4950264482206,66987.61006600759,30.52462102007197,60.0,,,
'4.137',85906368.64175011,22.691184633489694,22.691184633489694,1421.1862110817103,1421.1862110817103,68408.7962770893,30.265710448206352,60.0,,,
'4.138',86223324.90124747,22.96066077145369,22.96066077145369,1444.146871853164,1444.146871853164,69852.94314894248,30.00842196163074,60.0,,,
'4.139',86538485.6411844,23.234086771940856,23.234086771940856,1467.3809586251048,1467.3809586251048,71320.32410756758,29.75259098376959,60.0,,,
'4.140',86852034.90232031,23.511610706219187,23.511610706219187,1490.892569331324,1490.892569331324,72811.2166768989,29.498068119976047,60.0,,,
'4.141',87164139.48812039,23.79338089219391,23.79338089219391,1514.685950223518,1514.685950223518,74325.90262712241,29.24471796793565,60.0,,,
'4.142',87474950.35145435,24.079546286526327,24.079546286526327,1538.7654965100442,1538.7654965100442,75864.66812363245,28.992417992016993,60.0,,,
'4.143',87784603.90152237,24.370256874611563,24.370256874611563,1563.1357533846558,1563.1357533846558,77427.80387701711,28.741057462377633,60.0,,,
'4.144',88093223.2309866,24.66566405828049,24.66566405828049,1587.8014174429363,1587.8014174429363,79015.60529446005,28.490536458843103,60.0,,,
'4.145',88400919.26412165,24.96592104131793,24.96592104131793,1612.7673384842542,1612.7673384842542,80628.3726329443,28.240764938898415,60.0,,,
'4.146',88707791.82750055,25.271183213095608,25.271183213095608,1638.0385216973498,1638.0385216973498,82266.41115464165,27.991661868561376,60.0,,,
'4.147',89013930.64531197,25.581608530806136,25.581608530806136,1663.6201302281559,1663.6201302281559,83930.03128486981,27.743154414436148,60.0,,,
'4.148',89319416.26187101,25.89735790095389,25.89735790095389,1689.5174881291098,1689.5174881291098,85619.54877299893,27.495177194867313,60.0,,,
'4.149',89624320.89424814,26.21859556091177,26.21859556091177,1715.7360836900216,1715.7360836900216,87335.28485668894,27.247671587820424,60.0,,,
'4.150',89928709.21821181,26.545489461491254,26.545489461491254,1742.281573151513,1742.281573151513,89077.56642984046,27.000585092894926,60.0,,,
'4.151',90232639.09086931,26.878211651598686,26.878211651598686,1769.1597848031115,1769.1597848031115,90846.72621464357,26.753870744722175,60.0,,,
'4.152',90536162.21350801,27.21693866616502,27.21693866616502,1796.3767234692766,1796.3767234692766,92643.10293811285,26.507486574905627,60.0,,,
'4.153',90839324.73819637,27.561851918641974,27.561851918641974,1823.9385753879185,1823.9385753879185,94467.04151350076,26.261395119613955,60.0,,,
'4.154',91142167.82170828,27.913138099455747,27.913138099455747,1851.8517134873741,1851.8517134873741,96318.89322698813,26.015562969934265,60.0,,,
'4.155',91444728.1302963,28.27098958190326,28.27098958190326,1880.1227030692773,1880.1227030692773,98199.01593005742,25.76996036212361,60.0,,,
'4.156',91747038.29876542,28.635604837066122,28.635604837066122,1908.7583079063434,1908.7583079063434,100107.77423796376,25.524560804957,60.0,,,
'4.157',92049127.34719637,29.00718885940705,29.00718885940705,1937.7654967657504,1937.7654967657504,102045.53973472951,25.279340741453215,60.0,,,
'4.158',92351021.05854349,29.3859536048037,29.3859536048037,1967.1514503705541,1967.1514503705541,104012.69118510006,25.034279242360654,60.0,,,
'4.159',92652742.320191,29.772118442867622,29.772118442867622,1996.9235688134218,1996.9235688134218,106009.61475391348,24.78935772889984,60.0,,,
'4.160',92954311.43239875,30.16591062549361,30.16591062549361,2027.0894794389153,2027.0894794389153,108036.7042333524,24.54455972238333,60.0,,,
'4.161',93255746.38640799,30.567565773688006,30.567565773688006,2057.6570452126034,2057.6570452126034,110094.361278565,24.299870618464023,60.0,,,
'4.162',93557063.11481322,30.977328384836664,30.977328384836664,2088.63437359744,2088.63437359744,112182.99565216244,24.05527748389637,60.0,,,
'4.163',93858275.71664004,31.395452362694364,31.395452362694364,2120.0298259601345,2120.0298259601345,114303.02547812258,23.81076887383004,60.0,,,
'4.164',94159396.65940405,31.82220157251112,31.82220157251112,2151.8520275326455,2151.8520275326455,116454.87750565523,23.566334667789,60.0,,,
'4.165',94460436.96026447,32.25785042385744,32.25785042385744,2184.1098779565027,2184.1098779565027,118638.98738361173,23.32196592262059,60.0,,,
'4.166',94761406.3482283,32.70268448387317,32.70268448387317,2216.812562440376,2216.812562440376,120855.79994605211,23.077654740826596,60.0,,,
'4.167',95062313.40921022,33.15700112384443,33.15700112384443,2249.9695635642206,2249.9695635642206,123105.76950961634,22.83339415281131,60.0,,,
'4.168',95363165.71560822,33.62111020221338,33.62111020221338,2283.590673766434,2283.590673766434,125389.36018338277,22.589178011698724,60.0,,,
'4.169',95663969.94191766,34.09533478734714,34.09533478734714,2317.686008553781,2317.686008553781,127707.04619193655,22.345000899483196,60.0,,,
'4.170',95964731.96777679,34.58001192363991,34.58001192363991,2352.266020477421,2352.266020477421,130059.31221241396,22.1008580433824,60.0,,,
'4.171',96265456.96971492,35.07549344479621,35.07549344479621,2387.3415139222175,2387.3415139222175,132446.65372633617,21.85674524136104,60.0,,,
'4.172',96566149.50276043,35.582146838449276,35.582146838449276,2422.9236607606667,2422.9236607606667,134869.57738709683,21.612658795885718,60.0,,,
'4.173',96866813.57295983,36.10035616660809,36.10035616660809,2459.0240169272747,2459.0240169272747,137328.6014040241,21.368595455057736,60.0,,,
'4.174',97167452.70176114,36.630523046804655,36.630523046804655,2495.6545399740794,2495.6545399740794,139824.2559439982,21.124552360350073,60.0,,,
'4.175',97468069.98312365,37.17306769923392,37.17306769923392,2532.827607673313,2532.827607673313,142357.0835516715,20.880527000248684,60.0,,,
'4.176',97768668.13413256,37.72843006564658,37.72843006564658,2570.5560377389597,2570.5560377389597,144927.63958941045,20.63651716916612,60.0,,,
'4.177',98069249.53982121,38.2970710062767,38.2970710062767,2608.8531087452366,2608.8531087452366,147536.4926981557,20.392520931057298,60.0,,,
'4.178',98369816.29283181,38.87947358166624,38.87947358166624,2647.732582326903,2647.732582326903,150184.22528048258,20.14853658722487,60.0,,,
'4.179',98670370.22848335,39.476144426895985,39.476144426895985,2687.208726753799,2687.208726753799,152871.43400723638,19.90456264785305,60.0,,,
'4.180',98970912.9557554,40.08761522645392,40.08761522645392,2727.296341980253,2727.296341980253,155598.73034921664,19.66059780685651,60.0,,,
'4.181',99271445.88464469,40.71444429877744,40.71444429877744,2768.0107862790305,2768.0107862790305,158366.74113549566,19.416640919673767,60.0,,,
'4.182',99571970.25030288,41.3572183004058,41.3572183004058,2809.3680045794363,2809.3680045794363,161176.1091400751,19.172690983673416,60.0,,,
'4.183',99872487.13432024,42.01655406068476,42.01655406068476,2851.384558640121,2851.384558640121,164027.49369871523,18.928747120877137,60.0,,,
'4.184',100172997.48348135,42.69310055909177,42.69310055909177,2894.077659199213,2894.077659199213,166921.57135791445,18.68480856273482,60.0,,,
'4.185',100473502.12628292,43.38754105851139,43.38754105851139,2937.4652002577245,2937.4652002577245,161366.08473026357,18.440874636716224,60.0,,,
'4.186',100773856.81884968,44.1005319682149,44.1005319682149,2981.5657322259394,2981.5657322259394,164347.65046248952,18.197062432442564,60.0,,,
'4.187',101074373.14504011,44.83296755747194,44.83296755747194,3026.3986997834113,3026.3986997834113,167374.04916227292,17.953119022460967,60.0,,,
'4.188',101374882.64596911,45.585575499634736,45.585575499634736,3071.984275283046,3071.984275283046,170446.03343755598,17.709181152869032,60.0,,,
'4.189',101675386.24096724,46.35920134489638,46.35920134489638,3118.3434766279424,3118.3434766279424,173564.37691418393,17.46524807740237,60.0,,,
'4.190',101975884.72614746,47.15473848844117,47.15473848844117,3165.4982151163836,3165.4982151163836,176729.87512930032,17.221319149818203,60.0,,,
'4.191',102276378.7908127,47.97313161494919,47.97313161494919,3213.4713467313327,3213.4713467313327,179943.34647603164,16.9773938105765,60.0,,,
'4.192',102576869.03169768,48.815380443309124,48.815380443309124,3262.286727174642,3262.286727174642,183205.6332032063,16.7334715752793,60.0,,,
'4.193',102877355.96532743,49.682543802759724,49.682543802759724,3311.9692709774017,3311.9692709774017,186517.6024741837,16.489552024638627,60.0,,,
'4.194',103177840.03873874,50.57574407541159,50.57574407541159,3362.545015052813,3362.545015052813,189880.1474892365,16.24563479577344,60.0,,,
'4.195',103478321.63877915,51.4961720443477,51.4961720443477,3414.0411870971607,3414.0411870971607,193294.18867633367,16.001719574661177,60.0,,,
'5.80',54006065.57,9.817340313,9.817340313,506.9593528,506.9593528,18860.71163,56.16070527,80.0,84939681459200.0,84939697842000.0,16382800.0
'5.83',55134096.95287005,10.135256870053523,10.135256870053523,539.5818634519915,539.5818634519915,20449.28338097864,55.24502849001141,80.0,,,
'5.84',56083845.469087966,10.368225820530771,10.368225820530771,549.9500892725223,549.9500892725223,20999.23347025116,54.474072400509804,80.0,,,
'5.85',57324809.0740297,10.719031598246952,10.719031598246952,560.6691208707692,560.6691208707692,21559.902591121932,53.4667231583235,80.0,,,
'5.86',58250033.87792121,10.954776936226532,10.954776936226532,571.6238978069957,571.6238978069957,22131.52648892893,52.71567413372632,80.0,,,
'5.87',59165479.242225215,11.19140404065289,11.19140404065289,582.8153018476486,582.8153018476486,22714.341790776576,51.972563545855444,80.0,,,
'5.88',60070326.65179257,11.428772598558387,11.428772598558387,594.2440744462069,594.2440744462069,23308.585865222783,51.23805582242812,80.0,,,
'5.89',60963751.697242014,11.666737879245312,11.666737879245312,605.9108123254522,605.9108123254522,23914.496677548235,50.51282017579043,80.0,,,
'5.90',61844933.19616042,11.905152359882825,11.905152359882825,617.815964685335,617.815964685335,24532.31264223357,49.79752319880477,80.0,,,
'5.91',62713062.27976118,12.143867402263234,12.143867402263234,629.9598320875982,629.9598320875982,25162.27247432117,49.09282148877663,80.0,,,
'5.92',63567351.36175328,12.382734966637962,12.382734966637962,642.3425670542362,642.3425670542362,25804.615041375404,48.399354366996555,80.0,,,
'5.93',64562850.15153974,12.65214231594802,12.65214231594802,654.9947093701842,654.9947093701842,26459.60975074559,47.59126060220329,80.0,,,
'5.94',65443294.12468763,12.902120232426936,12.902120232426936,667.8968296026111,667.8968296026111,27127.5065803482,46.876562310000224,80.0,,,
'5.95',66293159.824246556,13.149070305196878,13.149070305196878,681.045899907808,681.045899907808,27808.552480256007,46.18668585834472,80.0,,,
'5.96',67113490.70756872,13.393145245723552,13.393145245723552,694.4390451535315,694.4390451535315,28502.99152540954,45.520784223223515,80.0,,,
'5.97',67905297.71685019,13.63449499343931,13.63449499343931,708.0735401469708,708.0735401469708,29211.06506555651,44.87803677472365,80.0,,,
'5.98',68669568.69024321,13.873268531299285,13.873268531299285,721.94680867827,721.94680867827,29933.01187423478,44.25764163758455,80.0,,,
'5.99',69407275.62850153,14.109615333220855,14.109615333220855,736.0564240114909,736.0564240114909,30669.06829824627,43.65880979251607,80.0,,,
'5.100',70119380.09334126,14.34368648375781,14.34368648375781,750.4001104952487,750.4001104952487,31419.46840874152,43.080760694091886,80.0,,,
'5.101',70806836.98837951,14.575635507183666,14.575635507183666,764.9757460024323,764.9757460024323,32184.444154743953,42.52271920158169,80.0,,,
'5.102',71470596.95206596,14.805618940602647,14.805618940602647,779.781364943035,779.781364943035,32964.22551968699,41.98391363649458,80.0,,,
'5.103',72111607.5732728,15.033796683566333,15.033796683566333,794.8151616266014,794.8151616266014,33759.04068131359,41.46357479582697,80.0,,,
'5.104',72730813.62326723,15.26033215478911,15.26033215478911,810.0754937813905,810.0754937813905,34569.11617509498,40.96093576375934,80.0,,,
'5.105',73329156.48201433,15.48539228480697,15.48539228480697,825.5608860661974,825.5608860661974,33624.94320810312,40.4752323773536,80.0,,,
'5.106',73907572.92169051,15.709147371723912,15.709147371723912,841.2700334379214,841.2700334379214,34466.21324154104,40.00570421403308,80.0,,,
'5.107',73586563.39548959,15.743408057618394,15.743408057618394,857.0134414955397,857.0134414955397,35323.22668303658,40.26628293017381,80.0,,,
'5.108',74212614.88279912,15.982075260364937,15.982075260364937,872.9955167559046,872.9955167559046,36196.22219979248,39.75808713071643,80.0,,,
'5.109',74814091.13530068,16.218584326813083,16.218584326813083,889.2141010827178,889.2141010827178,37085.4363008752,39.269840219414824,80.0,,,
'5.110',75392472.60349712,16.453215065685754,16.453215065685754,905.6673161484035,905.6673161484035,37991.103617023604,38.80034044410946,80.0,,,
'5.111',75949181.15319678,16.686241946011787,16.686241946011787,922.3535580944153,922.3535580944153,38913.45717511802,38.34843360862662,80.0,,,
'5.112',76485581.44795956,16.917934222035043,16.917934222035043,939.2714923164503,939.2714923164503,39852.72866743447,37.913011950581165,80.0,,,
