INFO       2022-04-12 14:51:02,975: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
INFO       2022-04-12 14:51:30,244: topic='field_update' sending data='{"currentTimestep": 203}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 203}'
DEBUG      2022-04-12 14:51:30,244: Timestep:   202-{'drag': 195.41921483657143}
INFO       2022-04-12 14:51:30,354: topic='drag' sending data='{"drag": 167.74060233352344}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 167.74060233352344}'
INFO       2022-04-12 14:51:30,354: topic='field_update' sending data='{"currentTimestep": 204}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 204}'
DEBUG      2022-04-12 14:51:30,354: Timestep:   203-{'drag': 167.74060233352344}
INFO       2022-04-12 14:51:30,462: topic='drag' sending data='{"drag": 143.92273970178425}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 143.92273970178425}'
INFO       2022-04-12 14:51:30,462: topic='field_update' sending data='{"currentTimestep": 205}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 205}'
DEBUG      2022-04-12 14:51:30,462: Timestep:   204-{'drag': 143.92273970178425}
INFO       2022-04-12 14:51:30,601: topic='drag' sending data='{"drag": 123.43648702431155}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 123.43648702431155}'
INFO       2022-04-12 14:51:30,601: topic='field_update' sending data='{"currentTimestep": 206}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 206}'
DEBUG      2022-04-12 14:51:30,601: Timestep:   205-{'drag': 123.43648702431155}
INFO       2022-04-12 14:51:30,737: topic='drag' sending data='{"drag": 105.82371031131865}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 105.82371031131865}'
INFO       2022-04-12 14:51:30,737: topic='field_update' sending data='{"currentTimestep": 207}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 207}'
DEBUG      2022-04-12 14:51:30,737: Timestep:   206-{'drag': 105.82371031131865}
INFO       2022-04-12 14:51:30,843: topic='drag' sending data='{"drag": 90.68800277490811}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 90.68800277490811}'
INFO       2022-04-12 14:51:30,843: topic='field_update' sending data='{"currentTimestep": 208}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 208}'
DEBUG      2022-04-12 14:51:30,843: Timestep:   207-{'drag': 90.68800277490811}
INFO       2022-04-12 14:51:31,008: topic='drag' sending data='{"drag": 77.68657702502041}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 77.68657702502041}'
INFO       2022-04-12 14:51:31,008: topic='field_update' sending data='{"currentTimestep": 209}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 209}'
DEBUG      2022-04-12 14:51:31,008: Timestep:   208-{'drag': 77.68657702502041}
INFO       2022-04-12 14:51:31,174: topic='drag' sending data='{"drag": 66.52318739957143}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 66.52318739957143}'
INFO       2022-04-12 14:51:31,174: topic='field_update' sending data='{"currentTimestep": 210}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 210}'
DEBUG      2022-04-12 14:51:31,174: Timestep:   209-{'drag': 66.52318739957143}
INFO       2022-04-12 14:51:31,342: topic='drag' sending data='{"drag": 56.94195739026309}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 56.94195739026309}'
INFO       2022-04-12 14:51:31,342: topic='field_update' sending data='{"currentTimestep": 211}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 211}'
DEBUG      2022-04-12 14:51:31,342: Timestep:   210-{'drag': 56.94195739026309}
INFO       2022-04-12 14:51:31,454: topic='drag' sending data='{"drag": 48.722001314447645}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 48.722001314447645}'
INFO       2022-04-12 14:51:31,454: topic='field_update' sending data='{"currentTimestep": 212}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 212}'
DEBUG      2022-04-12 14:51:31,454: Timestep:   211-{'drag': 48.722001314447645}
INFO       2022-04-12 14:51:31,610: topic='drag' sending data='{"drag": 41.67274213140489}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 41.67274213140489}'
INFO       2022-04-12 14:51:31,610: topic='field_update' sending data='{"currentTimestep": 213}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 213}'
DEBUG      2022-04-12 14:51:31,610: Timestep:   212-{'drag': 41.67274213140489}
INFO       2022-04-12 14:51:31,719: topic='drag' sending data='{"drag": 35.62983872501834}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 35.62983872501834}'
INFO       2022-04-12 14:51:31,719: topic='field_update' sending data='{"currentTimestep": 214}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 214}'
DEBUG      2022-04-12 14:51:31,719: Timestep:   213-{'drag': 35.62983872501834}
INFO       2022-04-12 14:51:31,860: topic='drag' sending data='{"drag": 30.45164618684975}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 30.45164618684975}'
INFO       2022-04-12 14:51:31,860: topic='field_update' sending data='{"currentTimestep": 215}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 215}'
DEBUG      2022-04-12 14:51:31,860: Timestep:   214-{'drag': 30.45164618684975}
INFO       2022-04-12 14:51:31,968: topic='drag' sending data='{"drag": 26.016141741767907}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 26.016141741767907}'
INFO       2022-04-12 14:51:31,968: topic='field_update' sending data='{"currentTimestep": 216}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 216}'
DEBUG      2022-04-12 14:51:31,968: Timestep:   215-{'drag': 26.016141741767907}
INFO       2022-04-12 14:51:32,093: topic='drag' sending data='{"drag": 22.21825706458954}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 22.21825706458954}'
INFO       2022-04-12 14:51:32,093: topic='field_update' sending data='{"currentTimestep": 217}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 217}'
DEBUG      2022-04-12 14:51:32,093: Timestep:   216-{'drag': 22.21825706458954}
INFO       2022-04-12 14:51:32,304: topic='drag' sending data='{"drag": 18.967564936374863}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 18.967564936374863}'
INFO       2022-04-12 14:51:32,304: topic='field_update' sending data='{"currentTimestep": 218}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 218}'
DEBUG      2022-04-12 14:51:32,304: Timestep:   217-{'drag': 18.967564936374863}
INFO       2022-04-12 14:51:32,406: topic='drag' sending data='{"drag": 16.186274572293406}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 16.186274572293406}'
INFO       2022-04-12 14:51:32,406: topic='field_update' sending data='{"currentTimestep": 219}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 219}'
DEBUG      2022-04-12 14:51:32,406: Timestep:   218-{'drag': 16.186274572293406}
INFO       2022-04-12 14:51:32,540: topic='drag' sending data='{"drag": 13.807495601946544}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13.807495601946544}'
INFO       2022-04-12 14:51:32,540: topic='field_update' sending data='{"currentTimestep": 220}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 220}'
DEBUG      2022-04-12 14:51:32,540: Timestep:   219-{'drag': 13.807495601946544}
INFO       2022-04-12 14:51:32,634: topic='drag' sending data='{"drag": 11.773735673756873}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 11.773735673756873}'
INFO       2022-04-12 14:51:32,634: topic='field_update' sending data='{"currentTimestep": 221}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 221}'
DEBUG      2022-04-12 14:51:32,634: Timestep:   220-{'drag': 11.773735673756873}
INFO       2022-04-12 14:51:32,774: topic='drag' sending data='{"drag": 10.035601057195516}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 10.035601057195516}'
INFO       2022-04-12 14:51:32,774: topic='field_update' sending data='{"currentTimestep": 222}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 222}'
DEBUG      2022-04-12 14:51:32,774: Timestep:   221-{'drag': 10.035601057195516}
INFO       2022-04-12 14:51:32,930: topic='drag' sending data='{"drag": 8.5506734937667}' as format_msg_with_header(msgToSend)=b'50   drag                     {"drag": 8.5506734937667}'
INFO       2022-04-12 14:51:32,930: topic='field_update' sending data='{"currentTimestep": 223}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 223}'
DEBUG      2022-04-12 14:51:32,930: Timestep:   222-{'drag': 8.5506734937667}
INFO       2022-04-12 14:51:33,070: topic='drag' sending data='{"drag": 7.282539957537632}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 7.282539957537632}'
INFO       2022-04-12 14:51:33,070: topic='field_update' sending data='{"currentTimestep": 224}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 224}'
DEBUG      2022-04-12 14:51:33,070: Timestep:   223-{'drag': 7.282539957537632}
INFO       2022-04-12 14:51:33,210: topic='drag' sending data='{"drag": 6.199954980833448}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6.199954980833448}'
INFO       2022-04-12 14:51:33,210: topic='field_update' sending data='{"currentTimestep": 225}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 225}'
DEBUG      2022-04-12 14:51:33,210: Timestep:   224-{'drag': 6.199954980833448}
INFO       2022-04-12 14:51:33,350: topic='drag' sending data='{"drag": 5.276117827632504}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5.276117827632504}'
INFO       2022-04-12 14:51:33,350: topic='field_update' sending data='{"currentTimestep": 226}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 226}'
DEBUG      2022-04-12 14:51:33,350: Timestep:   225-{'drag': 5.276117827632504}
INFO       2022-04-12 14:51:33,504: topic='drag' sending data='{"drag": 4.488049098568772}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4.488049098568772}'
INFO       2022-04-12 14:51:33,504: topic='field_update' sending data='{"currentTimestep": 227}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 227}'
DEBUG      2022-04-12 14:51:33,504: Timestep:   226-{'drag': 4.488049098568772}
INFO       2022-04-12 14:51:33,643: topic='drag' sending data='{"drag": 3.8160533652591013}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3.8160533652591013}'
INFO       2022-04-12 14:51:33,643: topic='field_update' sending data='{"currentTimestep": 228}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 228}'
DEBUG      2022-04-12 14:51:33,643: Timestep:   227-{'drag': 3.8160533652591013}
INFO       2022-04-12 14:51:33,799: topic='drag' sending data='{"drag": 3.243256191893822}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 3.243256191893822}'
INFO       2022-04-12 14:51:33,799: topic='field_update' sending data='{"currentTimestep": 229}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 229}'
DEBUG      2022-04-12 14:51:33,799: Timestep:   228-{'drag': 3.243256191893822}
INFO       2022-04-12 14:51:33,941: topic='drag' sending data='{"drag": 2.7552054389579106}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2.7552054389579106}'
INFO       2022-04-12 14:51:33,941: topic='field_update' sending data='{"currentTimestep": 230}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 230}'
DEBUG      2022-04-12 14:51:33,941: Timestep:   229-{'drag': 2.7552054389579106}
INFO       2022-04-12 14:51:34,050: topic='drag' sending data='{"drag": 2.3395280845529056}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2.3395280845529056}'
INFO       2022-04-12 14:51:34,050: topic='field_update' sending data='{"currentTimestep": 231}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 231}'
DEBUG      2022-04-12 14:51:34,050: Timestep:   230-{'drag': 2.3395280845529056}
INFO       2022-04-12 14:51:34,188: topic='drag' sending data='{"drag": 1.9856349670127784}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.9856349670127784}'
INFO       2022-04-12 14:51:34,188: topic='field_update' sending data='{"currentTimestep": 232}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 232}'
DEBUG      2022-04-12 14:51:34,188: Timestep:   231-{'drag': 1.9856349670127784}
INFO       2022-04-12 14:51:34,314: topic='drag' sending data='{"drag": 1.684466869575425}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1.684466869575425}'
INFO       2022-04-12 14:51:34,314: topic='field_update' sending data='{"currentTimestep": 233}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 233}'
DEBUG      2022-04-12 14:51:34,314: Timestep:   232-{'drag': 1.684466869575425}
INFO       2022-04-12 14:51:34,437: topic='drag' sending data='{"drag": 1.4282762525601478}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.4282762525601478}'
INFO       2022-04-12 14:51:34,437: topic='field_update' sending data='{"currentTimestep": 234}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 234}'
DEBUG      2022-04-12 14:51:34,437: Timestep:   233-{'drag': 1.4282762525601478}
INFO       2022-04-12 14:51:34,531: topic='drag' sending data='{"drag": 1.2104397073920306}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.2104397073920306}'
INFO       2022-04-12 14:51:34,531: topic='field_update' sending data='{"currentTimestep": 235}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 235}'
DEBUG      2022-04-12 14:51:34,531: Timestep:   234-{'drag': 1.2104397073920306}
INFO       2022-04-12 14:51:34,684: topic='drag' sending data='{"drag": 1.0252968745238746}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1.0252968745238746}'
INFO       2022-04-12 14:51:34,684: topic='field_update' sending data='{"currentTimestep": 236}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 236}'
DEBUG      2022-04-12 14:51:34,684: Timestep:   235-{'drag': 1.0252968745238746}
INFO       2022-04-12 14:51:34,806: topic='drag' sending data='{"drag": 0.8680121467054328}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.8680121467054328}'
INFO       2022-04-12 14:51:34,806: topic='field_update' sending data='{"currentTimestep": 237}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 237}'
DEBUG      2022-04-12 14:51:34,806: Timestep:   236-{'drag': 0.8680121467054328}
INFO       2022-04-12 14:51:34,943: topic='drag' sending data='{"drag": 0.7344559814495722}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.7344559814495722}'
INFO       2022-04-12 14:51:34,943: topic='field_update' sending data='{"currentTimestep": 238}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 238}'
DEBUG      2022-04-12 14:51:34,943: Timestep:   237-{'drag': 0.7344559814495722}
INFO       2022-04-12 14:51:35,083: topic='drag' sending data='{"drag": 0.6211030818778378}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.6211030818778378}'
INFO       2022-04-12 14:51:35,083: topic='field_update' sending data='{"currentTimestep": 239}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 239}'
DEBUG      2022-04-12 14:51:35,083: Timestep:   238-{'drag': 0.6211030818778378}
INFO       2022-04-12 14:51:35,225: topic='drag' sending data='{"drag": 0.5249450821031935}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.5249450821031935}'
INFO       2022-04-12 14:51:35,225: topic='field_update' sending data='{"currentTimestep": 240}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 240}'
DEBUG      2022-04-12 14:51:35,225: Timestep:   239-{'drag': 0.5249450821031935}
INFO       2022-04-12 14:51:35,361: topic='drag' sending data='{"drag": 0.44341569955678983}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.44341569955678983}'
INFO       2022-04-12 14:51:35,361: topic='field_update' sending data='{"currentTimestep": 241}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 241}'
DEBUG      2022-04-12 14:51:35,361: Timestep:   240-{'drag': 0.44341569955678983}
INFO       2022-04-12 14:51:35,485: topic='drag' sending data='{"drag": 0.3743265988712967}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.3743265988712967}'
INFO       2022-04-12 14:51:35,485: topic='field_update' sending data='{"currentTimestep": 242}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 242}'
DEBUG      2022-04-12 14:51:35,485: Timestep:   241-{'drag': 0.3743265988712967}
INFO       2022-04-12 14:51:35,638: topic='drag' sending data='{"drag": 0.31581245594971746}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.31581245594971746}'
INFO       2022-04-12 14:51:35,638: topic='field_update' sending data='{"currentTimestep": 243}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 243}'
DEBUG      2022-04-12 14:51:35,638: Timestep:   242-{'drag': 0.31581245594971746}
INFO       2022-04-12 14:51:35,777: topic='drag' sending data='{"drag": 0.2662839218111484}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.2662839218111484}'
INFO       2022-04-12 14:51:35,777: topic='field_update' sending data='{"currentTimestep": 244}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 244}'
DEBUG      2022-04-12 14:51:35,777: Timestep:   243-{'drag': 0.2662839218111484}
INFO       2022-04-12 14:51:35,931: topic='drag' sending data='{"drag": 0.22438736823887667}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.22438736823887667}'
INFO       2022-04-12 14:51:35,931: topic='field_update' sending data='{"currentTimestep": 245}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 245}'
DEBUG      2022-04-12 14:51:35,931: Timestep:   244-{'drag': 0.22438736823887667}
INFO       2022-04-12 14:51:36,067: topic='drag' sending data='{"drag": 0.188970455188431}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 0.188970455188431}'
INFO       2022-04-12 14:51:36,067: topic='field_update' sending data='{"currentTimestep": 246}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 246}'
DEBUG      2022-04-12 14:51:36,067: Timestep:   245-{'drag': 0.188970455188431}
INFO       2022-04-12 14:51:36,220: topic='drag' sending data='{"drag": 0.1590526970074997}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.1590526970074997}'
INFO       2022-04-12 14:51:36,220: topic='field_update' sending data='{"currentTimestep": 247}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 247}'
DEBUG      2022-04-12 14:51:36,220: Timestep:   246-{'drag': 0.1590526970074997}
INFO       2022-04-12 14:51:36,340: topic='drag' sending data='{"drag": 0.13380032426498006}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.13380032426498006}'
INFO       2022-04-12 14:51:36,340: topic='field_update' sending data='{"currentTimestep": 248}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 248}'
DEBUG      2022-04-12 14:51:36,340: Timestep:   247-{'drag': 0.13380032426498006}
INFO       2022-04-12 14:51:36,491: topic='drag' sending data='{"drag": 0.11250484401960785}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.11250484401960785}'
INFO       2022-04-12 14:51:36,491: topic='field_update' sending data='{"currentTimestep": 249}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 249}'
DEBUG      2022-04-12 14:51:36,491: Timestep:   248-{'drag': 0.11250484401960785}
INFO       2022-04-12 14:51:36,632: topic='drag' sending data='{"drag": 0.09456479809465303}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.09456479809465303}'
INFO       2022-04-12 14:51:36,632: topic='field_update' sending data='{"currentTimestep": 250}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 250}'
DEBUG      2022-04-12 14:51:36,632: Timestep:   249-{'drag': 0.09456479809465303}
INFO       2022-04-12 14:51:36,770: topic='drag' sending data='{"drag": 0.07947031295287298}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.07947031295287298}'
INFO       2022-04-12 14:51:36,770: topic='field_update' sending data='{"currentTimestep": 251}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 251}'
DEBUG      2022-04-12 14:51:36,770: Timestep:   250-{'drag': 0.07947031295287298}
INFO       2022-04-12 14:51:36,940: topic='drag' sending data='{"drag": 0.06679013822319953}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.06679013822319953}'
INFO       2022-04-12 14:51:36,940: topic='field_update' sending data='{"currentTimestep": 252}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 252}'
DEBUG      2022-04-12 14:51:36,940: Timestep:   251-{'drag': 0.06679013822319953}
INFO       2022-04-12 14:51:37,078: topic='drag' sending data='{"drag": 0.0561610104263688}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 0.0561610104263688}'
INFO       2022-04-12 14:51:37,078: topic='field_update' sending data='{"currentTimestep": 253}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 253}'
DEBUG      2022-04-12 14:51:37,078: Timestep:   252-{'drag': 0.0561610104263688}
INFO       2022-04-12 14:51:37,205: topic='drag' sending data='{"drag": 0.04727942098407562}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.04727942098407562}'
INFO       2022-04-12 14:51:37,205: topic='field_update' sending data='{"currentTimestep": 254}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 254}'
DEBUG      2022-04-12 14:51:37,205: Timestep:   253-{'drag': 0.04727942098407562}
INFO       2022-04-12 14:51:37,359: topic='drag' sending data='{"drag": 0.03989640486027086}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.03989640486027086}'
INFO       2022-04-12 14:51:37,359: topic='field_update' sending data='{"currentTimestep": 255}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 255}'
DEBUG      2022-04-12 14:51:37,359: Timestep:   254-{'drag': 0.03989640486027086}
INFO       2022-04-12 14:51:37,481: topic='drag' sending data='{"drag": 0.033817429951581914}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.033817429951581914}'
INFO       2022-04-12 14:51:37,481: topic='field_update' sending data='{"currentTimestep": 256}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 256}'
DEBUG      2022-04-12 14:51:37,481: Timestep:   255-{'drag': 0.033817429951581914}
INFO       2022-04-12 14:51:37,607: topic='drag' sending data='{"drag": 0.02891435005036899}' as format_msg_with_header(msgToSend)=b'54   drag                     {"drag": 0.02891435005036899}'
INFO       2022-04-12 14:51:37,607: topic='field_update' sending data='{"currentTimestep": 257}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 257}'
DEBUG      2022-04-12 14:51:37,607: Timestep:   256-{'drag': 0.02891435005036899}
INFO       2022-04-12 14:51:37,731: topic='drag' sending data='{"drag": 0.025177351881241084}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.025177351881241084}'
INFO       2022-04-12 14:51:37,731: topic='field_update' sending data='{"currentTimestep": 258}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 258}'
DEBUG      2022-04-12 14:51:37,731: Timestep:   257-{'drag': 0.025177351881241084}
INFO       2022-04-12 14:51:37,902: topic='drag' sending data='{"drag": 0.022968600217275193}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.022968600217275193}'
INFO       2022-04-12 14:51:37,902: topic='field_update' sending data='{"currentTimestep": 259}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 259}'
DEBUG      2022-04-12 14:51:37,902: Timestep:   258-{'drag': 0.022968600217275193}
INFO       2022-04-12 14:51:38,044: topic='drag' sending data='{"drag": 0.025690806775358045}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.025690806775358045}'
INFO       2022-04-12 14:51:38,044: topic='field_update' sending data='{"currentTimestep": 260}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 260}'
DEBUG      2022-04-12 14:51:38,044: Timestep:   259-{'drag': 0.025690806775358045}
INFO       2022-04-12 14:51:38,186: topic='drag' sending data='{"drag": 0.006803507370916085}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.006803507370916085}'
INFO       2022-04-12 14:51:38,186: topic='field_update' sending data='{"currentTimestep": 261}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 261}'
DEBUG      2022-04-12 14:51:38,186: Timestep:   260-{'drag': 0.006803507370916085}
INFO       2022-04-12 14:51:38,340: topic='drag' sending data='{"drag": 0.003529175370379738}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.003529175370379738}'
INFO       2022-04-12 14:51:38,340: topic='field_update' sending data='{"currentTimestep": 262}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 262}'
DEBUG      2022-04-12 14:51:38,340: Timestep:   261-{'drag': 0.003529175370379738}
INFO       2022-04-12 14:51:38,482: topic='drag' sending data='{"drag": 0.0021555766663515254}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0021555766663515254}'
INFO       2022-04-12 14:51:38,482: topic='field_update' sending data='{"currentTimestep": 263}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 263}'
DEBUG      2022-04-12 14:51:38,482: Timestep:   262-{'drag': 0.0021555766663515254}
INFO       2022-04-12 14:51:38,638: topic='drag' sending data='{"drag": 0.001428472221511628}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.001428472221511628}'
INFO       2022-04-12 14:51:38,638: topic='field_update' sending data='{"currentTimestep": 264}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 264}'
DEBUG      2022-04-12 14:51:38,638: Timestep:   263-{'drag': 0.001428472221511628}
INFO       2022-04-12 14:51:38,800: topic='drag' sending data='{"drag": 0.000996127010575344}' as format_msg_with_header(msgToSend)=b'55   drag                     {"drag": 0.000996127010575344}'
INFO       2022-04-12 14:51:38,801: topic='field_update' sending data='{"currentTimestep": 265}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 265}'
DEBUG      2022-04-12 14:51:38,801: Timestep:   264-{'drag': 0.000996127010575344}
INFO       2022-04-12 14:51:38,840: topic='drag' sending data='{"drag": 0.0007197857247450035}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0007197857247450035}'
INFO       2022-04-12 14:51:38,840: topic='field_update' sending data='{"currentTimestep": 266}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 266}'
DEBUG      2022-04-12 14:51:38,840: Timestep:   265-{'drag': 0.0007197857247450035}
INFO       2022-04-12 14:51:39,009: topic='drag' sending data='{"drag": 0.0005340497700043171}' as format_msg_with_header(msgToSend)=b'56   drag                     {"drag": 0.0005340497700043171}'
INFO       2022-04-12 14:51:39,009: topic='field_update' sending data='{"currentTimestep": 267}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 267}'
DEBUG      2022-04-12 14:51:39,009: Timestep:   266-{'drag': 0.0005340497700043171}
INFO       2022-04-12 14:51:39,180: topic='drag' sending data='{"drag": 0.00040444350523278144}' as format_msg_with_header(msgToSend)=b'57   drag                     {"drag": 0.00040444350523278144}'
INFO       2022-04-12 14:51:39,180: topic='field_update' sending data='{"currentTimestep": 268}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 268}'
